Time Ch1 Ch2 Ch3 Ch4 Ch5 Ch6 Ch7 Ch8 Ch9 Ch10 Ch11 Ch12 Ch13 Ch14
86.949 3.93 3.89 4.95 3.58 3.46 3.62 3.08 3.19 3.41 3.58 3.75 4.11 20.82 4.38
86.957 3.65 3.66 3.68 3.52 3.60 3.74 3.23 3.26 0.78 0.86 0.77 0.88 21.01 0.68
86.966 2.98 3.15 1.62 3.46 4.02 4.39 4.35 4.84 2.40 2.30 2.15 1.89 16.47 1.14
86.974 -1.88 -1.76 -5.09 -1.56 -0.99 -0.78 -0.70 -0.34 2.62 2.46 2.59 2.27 10.50 1.42
86.982 -8.26 -8.42 -13.59 -8.50 -8.32 -8.62 -8.69 -8.97 -4.90 -5.19 -4.74 -4.81 4.78 -5.14
86.991 -7.81 -8.12 -16.27 -7.96 -7.98 -8.58 -8.66 -9.18 -9.54 -10.10 -9.10 -9.07 6.14 -9.00
86.999 -4.11 -4.18 -13.36 -3.60 -3.55 -4.04 -4.04 -4.34 -5.86 -6.49 -5.18 -5.33 4.45 -5.50
87.007 -2.46 -2.20 -6.37 -1.80 -1.79 -1.95 -1.88 -1.85 -2.70 -2.91 -2.15 -2.30 -15.71 -2.61
87.016 1.35 1.68 5.77 1.21 0.88 0.90 0.92 0.92 0.20 0.50 0.26 0.27 -38.12 0.29
87.024 5.50 5.73 14.93 4.94 4.49 4.55 4.68 4.59 5.55 6.09 5.26 5.37 -46.68 5.85
87.032 3.15 3.26 11.51 2.94 2.77 2.81 3.16 3.15 5.93 6.42 5.59 5.71 -46.38 6.34
87.041 -3.08 -3.06 1.96 -3.07 -3.03 -3.05 -2.53 -2.55 -0.52 -0.09 -0.66 -0.54 -48.30 -0.12
87.049 -4.22 -4.19 -1.24 -4.25 -4.27 -4.24 -3.51 -3.56 -4.86 -4.40 -4.67 -4.44 -50.45 -4.20
87.057 0.67 0.70 1.71 0.47 0.23 0.33 1.01 0.92 -2.38 -2.10 -2.22 -1.89 -35.85 -1.63
87.066 2.02 2.06 1.52 1.85 1.55 1.62 2.17 2.04 0.73 0.76 0.52 0.74 -6.83 0.96
87.074 -1.68 -1.65 -2.83 -1.62 -1.68 -1.71 -1.06 -1.17 -0.13 -0.22 -0.49 -0.48 23.76 -0.45
87.083 -2.58 -2.63 -4.65 -2.63 -2.66 -2.86 -2.34 -2.70 -1.31 -1.50 -1.51 -1.67 48.91 -1.68
87.091 -1.81 -2.01 -4.39 -2.21 -2.43 -2.84 -2.71 -3.40 -2.78 -3.10 -3.04 -3.42 60.33 -3.52
87.099 -2.07 -2.34 -4.29 -2.42 -2.56 -2.94 -2.97 -3.53 -4.92 -5.40 -5.50 -6.03 62.66 -6.31
87.108 -0.58 -0.80 -2.09 -0.54 -0.40 -0.45 -0.54 -0.61 -3.08 -3.66 -3.78 -4.25 57.67 -4.76
87.116 2.72 2.59 2.48 3.07 3.32 3.53 3.28 3.50 1.28 0.82 0.63 0.34 40.77 -0.37
87.124 6.65 6.59 7.60 7.16 7.40 7.74 7.13 7.53 5.68 5.70 5.68 5.76 20.74 5.43
87.133 6.74 6.82 8.76 7.29 7.58 8.00 7.11 7.79 9.02 9.69 10.13 10.59 3.25 10.86
87.141 1.92 2.10 5.69 2.20 2.45 2.84 2.22 2.98 6.53 7.46 7.75 8.26 -10.25 8.56
87.149 -0.97 -0.79 3.42 -1.10 -0.98 -0.69 -0.96 -0.39 1.60 2.21 2.02 2.42 -18.41 2.48
87.158 -0.63 -0.49 1.10 -0.74 -0.61 -0.17 -1.03 -0.50 0.35 0.56 0.52 0.79 -21.90 0.76
87.166 0.10 0.22 -2.60 0.43 0.74 1.59 -0.66 0.09 1.00 0.94 1.58 1.75 -21.28 1.89
87.174 -1.00 -0.89 -6.30 -0.56 -0.19 0.79 -2.07 -1.30 0.51 0.30 1.28 1.37 -26.27 1.61
87.183 -3.22 -3.14 -7.57 -3.07 -2.91 -2.40 -3.84 -3.52 -2.91 -3.27 -2.75 -2.86 -37.42 -2.95
87.191 -1.90 -1.90 -4.14 -2.15 -2.43 -2.76 -2.15 -2.66 -5.43 -5.89 -6.16 -6.30 -40.52 -6.45
87.199 -0.23 -0.42 -1.35 -1.11 -1.94 -3.03 -1.68 -3.06 -4.71 -5.15 -5.91 -5.97 -30.50 -5.72
87.208 -1.97 -2.23 -1.77 -2.90 -3.72 -5.06 -3.54 -4.90 -5.18 -5.47 -6.33 -6.44 -12.19 -5.96
87.216 -3.29 -3.34 -1.52 -3.37 -3.44 -4.42 -2.46 -2.79 -3.51 -3.45 -3.87 -4.09 3.76 -3.73
87.224 -2.57 -2.44 -0.15 -2.18 -1.76 -2.43 -0.39 -0.12 0.55 0.85 0.84 0.47 9.95 0.28
87.233 2.07 2.16 4.42 2.09 2.29 1.61 3.03 2.98 1.82 2.02 1.83 1.54 8.17 1.06
87.241 7.57 7.58 9.46 7.30 7.20 6.65 7.41 7.10 4.42 4.48 4.15 4.15 4.07 3.88
87.249 5.40 5.51 6.95 5.55 5.56 5.56 6.16 6.14 6.41 6.47 6.33 6.35 7.89 6.08
87.258 -1.01 -0.80 0.16 -0.50 -0.34 0.13 0.70 0.88 3.20 3.37 3.54 3.55 21.81 3.33
87.266 -4.59 -4.54 -4.84 -4.37 -4.40 -3.93 -3.77 -3.94 -0.80 -0.65 -0.21 -0.08 35.95 -0.02
87.274 -4.26 -4.43 -6.11 -4.29 -4.38 -3.94 -4.21 -4.57 -3.62 -3.68 -3.22 -3.12 37.80 -2.91
87.283 -1.07 -1.43 -4.60 -1.26 -1.19 -0.76 -1.32 -1.49 -3.65 -3.93 -3.43 -3.48 18.91 -3.30
87.291 0.35 -0.16 -6.01 -0.17 -0.10 0.12 -0.72 -0.76 -2.47 -3.06 -2.24 -2.47 -6.51 -2.37
87.300 0.64 0.31 -6.50 0.48 0.60 0.77 0.09 0.32 -2.11 -2.67 -1.56 -1.70 -10.49 -1.32
87.308 1.78 1.86 -1.06 2.26 2.41 2.76 2.34 2.82 2.93 2.93 3.75 3.87 9.99 4.34
87.316 0.15 0.44 3.65 0.53 0.45 0.80 0.20 0.57 5.99 6.31 6.10 6.26 25.50 6.16
87.324 -1.50 -1.34 5.28 -1.50 -1.82 -1.58 -2.36 -2.08 -0.08 0.19 -0.84 -0.64 9.62 -0.88
87.333 -1.88 -1.97 3.51 -2.11 -2.44 -2.22 -2.83 -2.67 -4.28 -4.00 -4.92 -4.63 -23.78 -4.41
87.341 -2.19 -2.26 0.73 -2.36 -2.40 -2.10 -2.34 -2.26 -3.03 -2.53 -3.07 -2.69 -46.05 -2.23
87.349 1.89 2.09 3.60 1.81 2.00 2.22 2.12 2.18 -0.12 0.35 -0.20 0.13 -56.65 0.08
87.358 6.43 6.83 6.91 6.28 6.26 6.12 5.82 5.56 3.54 3.43 2.58 2.45 -57.37 1.47
87.366 5.91 6.34 5.42 5.99 5.87 5.59 5.36 4.93 4.84 4.33 3.57 3.17 -36.03 2.22
87.374 1.24 1.59 0.54 1.78 1.99 1.78 1.97 1.90 4.30 4.04 4.05 3.94 2.15 3.83
87.383 -5.40 -5.15 -6.40 -4.48 -3.90 -4.06 -3.49 -3.10 0.65 0.77 1.56 1.68 35.04 1.98
87.391 -7.20 -7.13 -8.61 -6.50 -5.98 -6.15 -5.61 -5.20 -5.73 -5.72 -4.92 -5.11 50.79 -5.17
87.399 -4.24 -4.50 -6.12 -4.50 -4.55 -4.92 -4.89 -5.04 -7.90 -8.45 -8.44 -9.19 54.90 -10.00
87.408 -1.56 -2.01 -3.39 -2.26 -2.52 -2.91 -3.05 -3.33 -5.50 -5.96 -6.36 -6.95 51.63 -7.51
87.416 2.95 2.49 2.14 2.37 2.34 2.11 2.28 2.50 0.26 0.79 0.95 1.18 35.86 1.80
87.424 7.24 6.84 7.55 6.69 6.69 6.46 6.80 7.19 7.48 8.49 9.18 9.78 9.94 10.86
87.433 6.80 6.59 8.45 6.53 6.46 6.29 6.68 6.95 8.48 9.08 9.58 10.09 -14.33 10.88
87.441 2.48 2.45 6.29 2.38 2.21 2.11 2.31 2.32 2.96 3.13 2.91 3.25 -26.41 3.59
87.449 -2.05 -1.99 2.75 -2.13 -2.43 -2.49 -2.61 -2.89 -1.69 -1.68 -2.46 -2.33 -26.56 -2.30
87.458 -3.31 -3.27 -1.01 -3.25 -3.56 -3.58 -3.77 -4.14 -1.88 -2.08 -2.59 -2.59 -27.78 -2.58
87.466 -2.80 -2.85 -4.98 -2.69 -3.05 -3.19 -3.40 -3.94 -1.03 -1.59 -1.39 -1.52 -35.68 -1.49
87.474 -2.05 -2.13 -6.78 -1.91 -2.20 -2.26 -2.40 -2.86 -2.57 -3.26 -2.69 -2.88 -39.60 -2.75
87.483 -1.51 -1.48 -5.28 -1.34 -1.31 -1.02 -1.02 -1.02 -3.04 -3.47 -3.04 -3.27 -29.18 -3.23
87.491 -2.26 -1.95 -3.91 -1.93 -1.61 -1.04 -0.89 -0.56 -1.30 -1.41 -1.18 -1.47 -8.27 -1.89
87.499 -2.09 -1.61 -2.53 -1.73 -1.34 -0.66 -0.38 0.04 -0.97 -0.91 -0.71 -0.88 10.71 -1.29
87.508 -1.45 -1.15 -1.13 -1.68 -1.51 -1.03 -0.96 -0.91 -1.66 -1.56 -1.58 -1.53 22.33 -1.46
87.516 -1.34 -1.25 -0.32 -1.90 -1.87 -1.68 -1.82 -2.17 -1.54 -1.42 -1.76 -1.60 26.37 -1.43
87.524 0.79 0.86 2.40 0.70 0.93 1.05 1.17 0.96 0.45 0.63 0.26 0.47 25.67 0.35
87.532 4.13 4.26 6.28 4.44 4.76 4.79 5.18 5.22 3.46 3.68 3.46 3.62 28.16 3.10
87.541 4.51 4.69 6.60 4.90 5.06 5.05 5.40 5.66 4.04 4.11 3.90 3.92 30.55 3.26
87.549 0.72 0.82 2.13 1.05 1.01 1.09 1.26 1.68 2.19 2.21 2.01 1.98 21.55 1.64
87.557 -0.95 -1.07 -0.49 -1.00 -1.36 -1.43 -1.64 -1.50 0.22 0.49 0.46 0.47 2.82 0.62
87.566 2.34 1.89 1.23 1.70 1.15 0.69 0.12 -0.11 -1.24 -0.92 -0.92 -0.94 -15.84 -0.48
87.574 3.76 3.19 1.31 3.02 2.69 2.02 1.36 1.06 -1.33 -1.35 -1.52 -1.66 -26.01 -1.28
87.582 2.03 1.69 -1.40 1.89 1.99 1.46 0.93 0.78 0.18 -0.25 -0.35 -0.67 -21.74 -0.62
87.591 -0.83 -1.00 -6.29 -0.27 0.16 -0.01 -0.33 -0.23 1.42 0.72 1.22 0.93 -3.01 0.93
87.599 -5.49 -5.67 -11.88 -4.77 -4.37 -4.32 -4.43 -4.31 -0.20 -0.75 0.32 0.25 17.74 0.57
87.607 -7.20 -7.28 -10.09 -6.70 -6.54 -6.39 -6.16 -6.08 -3.28 -3.47 -2.68 -2.63 17.85 -2.20
87.616 -2.20 -1.98 1.14 -1.76 -1.67 -1.32 -0.70 -0.43 -1.36 -1.14 -1.00 -0.88 -6.67 -0.73
87.624 3.93 4.36 10.92 4.21 4.21 4.56 5.13 5.25 4.28 4.85 4.62 4.86 -33.40 4.57
87.632 3.42 3.69 9.20 3.18 2.99 3.12 3.14 2.77 3.53 3.97 3.40 3.61 -44.89 3.04
87.641 -2.33 -2.36 0.80 -3.05 -3.32 -3.44 -3.84 -4.43 -2.36 -2.23 -3.09 -3.04 -34.15 -3.44
87.649 -4.28 -4.42 -2.53 -5.04 -5.30 -5.56 -5.87 -6.14 -5.18 -5.02 -5.64 -5.69 -0.29 -5.72
87.657 -0.42 -0.44 0.30 -0.67 -0.81 -0.91 -0.85 -0.40 -4.30 -3.94 -3.93 -3.91 39.16 -3.66
87.666 2.34 2.48 2.01 2.51 2.43 2.44 2.62 3.38 -1.06 -0.76 -0.48 -0.34 58.72 0.09
87.674 1.41 1.56 0.34 1.62 1.67 1.63 1.75 2.34 1.88 1.88 2.06 2.23 47.02 2.64
87.683 1.80 1.86 0.02 1.97 2.33 2.33 2.45 2.77 3.47 3.35 3.70 3.85 13.32 4.04
87.691 4.29 4.25 1.90 3.84 4.00 3.81 3.59 3.14 4.20 3.86 4.06 3.97 -24.28 3.76
87.699 3.79 3.66 1.23 2.71 2.44 2.06 1.49 0.42 0.74 -0.10 -0.67 -1.11 -49.25 -1.66
87.708 0.73 0.65 -1.19 0.29 0.15 0.05 -0.09 -0.72 -2.15 -2.99 -3.58 -3.94 -49.77 -4.33
87.716 -0.94 -0.89 -1.35 -0.29 -0.02 0.30 0.90 1.08 1.04 0.83 1.17 1.33 -30.58 1.63
87.724 -1.33 -1.21 -0.32 -0.30 0.08 0.58 1.40 1.93 3.81 4.19 5.15 5.62 -6.17 6.40
87.733 -1.47 -1.37 0.56 -0.89 -0.93 -0.52 -0.10 0.10 1.88 2.41 2.97 3.25 11.06 3.88
87.741 -1.60 -1.57 2.10 -1.58 -2.02 -1.78 -1.80 -1.82 -1.71 -1.25 -1.64 -1.65 14.21 -1.59
87.750 -2.11 -2.12 2.55 -2.16 -2.48 -2.30 -2.39 -2.20 -2.75 -2.30 -3.13 -3.24 13.18 -3.75
87.758 -2.47 -2.51 -0.18 -2.43 -2.53 -2.38 -2.45 -2.28 -1.62 -1.34 -1.86 -2.05 19.03 -2.73
87.766 -1.92 -2.04 -3.93 -1.77 -1.70 -1.58 -1.58 -1.62 -1.35 -1.46 -1.46 -1.84 29.41 -2.56
87.775 -1.63 -1.76 -6.13 -1.48 -1.33 -1.35 -1.41 -1.60 -1.49 -1.81 -1.51 -1.93 35.61 -2.61
87.783 -2.98 -3.04 -6.66 -3.22 -3.12 -3.48 -3.72 -3.98 -3.33 -3.58 -3.39 -3.46 30.08 -3.63
87.791 -2.96 -2.94 -4.56 -3.39 -3.16 -3.61 -3.85 -3.90 -5.51 -5.51 -5.54 -5.25 21.05 -4.88
87.800 1.20 1.26 0.92 1.01 1.27 0.97 0.72 0.80 -2.34 -2.23 -2.29 -2.05 15.20 -1.70
87.808 5.31 5.30 6.10 5.21 5.14 4.87 4.38 4.37 3.27 3.30 3.14 3.18 3.35 3.10
87.816 6.09 6.07 7.85 6.06 5.69 5.40 4.85 4.83 5.79 5.90 5.84 5.92 -15.34 5.72
87.825 4.98 5.03 7.22 5.22 4.90 4.70 4.49 4.64 5.98 6.27 6.50 6.74 -32.96 6.90
87.833 1.21 1.27 3.69 1.60 1.52 1.43 1.57 1.79 4.26 4.53 4.52 4.70 -39.17 5.11
87.841 -2.99 -2.93 -1.03 -2.86 -2.90 -2.96 -2.86 -2.97 -0.37 -0.29 -0.66 -0.57 -29.80 0.15
87.850 -2.00 -1.91 -1.04 -2.15 -2.17 -2.07 -2.00 -2.21 -3.98 -4.07 -4.28 -4.10 -19.37 -3.01
87.858 1.84 2.02 2.13 2.00 2.36 2.78 3.22 3.57 -0.58 -0.71 -0.40 -0.24 -16.28 0.52
87.866 2.15 2.27 1.04 2.44 2.92 3.41 3.96 4.32 4.40 4.11 4.63 4.44 -15.34 4.24
87.875 -1.23 -1.34 -4.29 -1.63 -1.52 -1.33 -1.19 -1.72 0.94 0.20 0.19 -0.46 -14.26 -1.35
87.883 -2.50 -2.73 -7.33 -3.22 -3.21 -3.12 -3.09 -3.84 -4.51 -5.50 -5.70 -6.41 -6.63 -7.17
87.891 -0.55 -0.76 -7.88 -0.77 -0.43 -0.06 0.31 0.19 -1.51 -2.29 -1.62 -2.05 10.47 -2.54
87.900 -0.91 -1.07 -8.94 -0.62 -0.17 0.33 0.84 1.08 3.77 3.56 4.96 4.85 21.38 4.34
87.908 -3.58 -3.60 -7.05 -3.18 -3.17 -2.91 -2.66 -2.53 0.75 1.19 2.11 2.53 13.76 2.56
87.916 -4.21 -4.15 -0.40 -4.13 -4.65 -4.84 -4.95 -4.83 -7.45 -6.69 -7.08 -6.27 -1.09 -5.44
87.925 -1.80 -1.73 6.33 -1.91 -2.53 -3.03 -3.33 -2.95 -7.49 -6.75 -7.93 -7.28 -6.25 -6.52
87.933 0.55 0.57 7.73 0.55 0.15 -0.43 -0.84 -0.46 0.61 1.14 0.15 0.17 0.54 -0.11
87.941 0.23 0.14 4.53 0.11 -0.24 -0.84 -1.42 -1.44 2.44 2.63 1.84 1.23 9.06 -0.03
87.950 0.94 0.78 3.41 0.50 0.09 -0.40 -1.03 -1.17 -1.69 -1.59 -2.21 -2.69 12.87 -3.45
87.958 4.59 4.42 5.48 4.18 4.02 3.85 3.47 3.54 0.24 0.48 0.46 0.62 15.53 1.17
87.966 7.40 7.31 7.22 7.48 7.85 8.01 8.09 8.32 7.18 7.45 7.97 8.36 15.58 9.30
87.974 7.10 7.07 6.43 7.58 8.21 8.51 8.88 8.98 9.78 10.01 10.64 10.81 14.45 11.38
87.983 4.28 4.36 2.85 4.81 5.24 5.54 5.83 5.68 6.83 6.91 7.30 7.13 22.69 7.32
87.991 -0.68 -0.38 -2.57 -0.32 -0.24 -0.00 0.05 -0.24 2.66 2.44 2.38 2.11 33.36 1.99
87.999 -8.41 -8.08 -10.47 -8.59 -8.78 -8.78 -8.96 -9.56 -5.27 -5.83 -6.28 -6.31 30.17 -6.52
88.008 -13.10 -12.98 -15.19 -13.77 -14.07 -14.16 -14.36 -15.32 -15.78 -16.51 -16.97 -16.90 10.43 -16.94
88.016 -9.34 -9.25 -10.24 -9.53 -9.55 -9.31 -9.16 -9.80 -15.80 -16.26 -16.28 -16.29 -13.81 -16.15
88.024 -2.22 -1.94 -1.47 -1.44 -1.07 -0.41 0.13 0.43 -4.29 -4.38 -3.97 -4.01 -26.61 -4.08
88.033 3.65 3.89 5.52 4.40 4.75 5.30 5.79 6.68 5.80 5.89 6.20 6.22 -31.73 5.70
88.041 6.07 6.09 9.39 6.05 6.02 6.03 6.17 6.86 8.14 8.53 8.43 8.67 -36.98 8.08
88.049 4.52 4.46 8.58 4.26 4.04 3.72 3.76 4.15 5.67 6.29 5.89 6.26 -35.47 5.94
88.057 3.12 3.05 4.94 3.01 2.91 2.60 2.72 3.02 4.53 4.88 4.63 4.88 -29.16 4.70
88.066 3.66 3.47 1.47 3.66 3.78 3.54 3.72 3.93 5.33 5.24 5.47 5.57 -25.28 5.58
88.074 4.68 4.43 0.15 4.63 4.79 4.49 4.61 4.61 5.19 4.90 5.49 5.48 -20.12 5.76
88.082 2.54 2.39 -1.29 2.16 1.98 1.54 1.23 0.90 3.11 2.86 3.29 3.11 -8.46 3.26
88.091 -2.10 -2.17 -4.20 -2.57 -2.94 -3.33 -3.96 -4.28 -1.79 -2.06 -2.17 -2.52 4.68 -2.80
88.099 -2.58 -2.69 -3.49 -2.75 -2.84 -3.01 -3.45 -3.44 -4.74 -5.03 -5.32 -5.69 7.76 -6.05
88.107 -0.70 -0.81 -0.26 -0.51 -0.29 -0.27 -0.36 -0.08 -3.08 -3.13 -3.16 -3.36 4.64 -3.37
88.116 -2.01 -2.12 -0.46 -1.84 -1.67 -1.60 -1.59 -1.24 -2.01 -1.85 -1.81 -1.94 9.82 -1.54
88.124 -4.41 -4.71 -2.82 -4.95 -5.24 -5.43 -5.90 -6.00 -3.54 -3.33 -3.43 -3.61 21.05 -2.97
88.132 -4.35 -4.78 -2.87 -5.32 -5.92 -6.31 -7.19 -7.82 -6.00 -5.77 -6.03 -6.13 28.11 -5.30
88.141 -1.99 -2.26 -0.46 -2.48 -2.78 -2.86 -3.33 -3.73 -5.54 -5.25 -5.48 -5.35 30.20 -4.33
88.149 0.20 0.23 1.68 0.37 0.49 0.90 1.15 1.31 -1.16 -0.89 -1.05 -0.83 28.42 -0.02
88.157 1.82 2.04 2.95 2.29 2.52 3.09 3.75 3.97 2.64 2.65 2.38 2.45 21.03 2.77
88.166 3.11 3.34 2.97 3.55 3.75 4.23 4.91 4.68 4.03 3.82 3.72 3.70 10.67 3.83
88.174 2.73 3.01 1.22 3.24 3.61 4.04 4.71 4.35 3.37 3.20 3.51 3.49 6.55 3.51
88.182 1.52 2.02 -1.09 2.42 3.02 3.58 4.39 4.42 3.24 3.22 3.89 3.93 14.53 3.71
88.191 -0.68 -0.09 -5.45 0.28 0.86 1.49 2.22 2.30 3.02 2.91 3.95 4.07 25.31 3.41
88.199 -4.23 -3.73 -10.00 -3.54 -3.15 -2.60 -2.21 -2.40 -1.02 -1.47 -0.56 -0.50 23.39 -1.75
88.207 -4.51 -4.16 -7.08 -4.10 -3.95 -3.64 -3.52 -3.63 -3.59 -3.96 -3.67 -3.54 6.06 -4.95
88.216 0.59 0.77 3.42 0.64 0.41 0.25 0.08 0.37 -0.60 -0.54 -1.06 -0.86 -14.81 -2.07
88.224 6.00 6.02 11.90 5.87 5.31 4.75 4.40 4.93 4.37 4.75 3.84 4.05 -26.45 3.37
88.232 4.53 4.26 9.29 4.11 3.41 2.62 2.12 2.26 5.06 5.55 4.97 5.26 -31.11 5.41
88.241 -1.52 -2.10 0.68 -2.69 -3.58 -4.67 -5.61 -6.29 -2.60 -2.61 -3.41 -3.49 -36.10 -3.25
88.249 -1.89 -2.56 -1.07 -3.40 -4.21 -5.29 -6.44 -7.33 -7.84 -8.34 -9.45 -9.94 -43.10 -9.91
88.257 1.72 1.13 1.70 0.81 0.64 0.07 -0.57 -0.67 -2.91 -3.14 -3.43 -3.68 -62.34 -3.25
88.266 2.78 2.36 2.20 2.76 3.23 3.23 3.25 4.01 3.10 3.29 3.92 4.00 -90.46 4.74
88.274 1.18 0.98 0.24 1.51 2.13 2.35 2.57 3.35 4.54 4.77 5.52 5.54 -91.97 6.08
88.282 -2.09 -2.18 -3.87 -2.14 -1.69 -1.50 -1.39 -1.14 1.08 1.09 1.42 1.19 -43.74 1.25
88.291 -2.27 -2.25 -4.36 -2.37 -1.90 -1.60 -1.30 -1.16 -1.65 -1.59 -1.26 -1.29 31.84 -1.25
88.299 -0.56 -0.40 -2.05 -0.15 0.37 0.89 1.52 1.96 1.31 1.61 2.38 2.79 91.99 3.34
88.308 -1.76 -1.48 -2.49 -1.02 -0.74 -0.18 0.38 0.80 1.72 1.82 2.37 2.53 115.65 3.02
88.316 -2.86 -2.43 -2.38 -1.92 -1.82 -1.28 -0.85 -0.62 -0.41 -0.40 -0.24 -0.54 106.79 -0.51
88.324 -3.40 -2.91 -1.96 -2.63 -2.64 -2.25 -1.95 -1.95 -0.30 -0.11 -0.10 -0.39 78.34 -0.52
88.333 -1.68 -1.32 0.22 -1.61 -1.98 -2.00 -2.15 -2.60 -2.46 -2.53 -3.00 -3.16 47.19 -3.42
88.341 2.57 2.70 5.73 2.03 1.36 1.03 0.52 -0.15 -3.87 -4.08 -5.07 -5.05 22.82 -5.20
88.349 3.12 3.08 7.01 2.45 1.82 1.46 1.04 0.58 -1.88 -1.86 -2.94 -2.73 4.31 -2.50
88.358 1.94 1.81 3.59 1.35 0.86 0.55 0.24 -0.16 -1.15 -1.22 -1.96 -1.75 -12.88 -1.43
88.366 2.24 1.93 -0.28 1.43 0.94 0.54 0.02 -0.69 -2.03 -2.49 -2.72 -2.57 -30.14 -2.33
88.374 3.06 2.65 -1.75 2.24 1.85 1.52 1.01 0.23 -2.28 -2.81 -2.54 -2.49 -42.86 -2.33
88.382 2.53 2.37 -0.74 2.71 2.96 3.10 3.33 3.31 2.05 2.06 2.80 2.77 -52.44 2.79
88.391 -1.64 -1.54 -2.35 -0.54 0.37 0.83 1.74 2.54 6.90 7.42 8.36 8.29 -64.35 8.21
88.399 -3.26 -3.19 -2.93 -2.40 -1.47 -1.17 -0.49 0.27 3.62 4.08 4.64 4.53 -70.50 4.33
88.407 0.09 0.05 0.96 0.34 0.85 0.85 1.02 1.34 -0.38 -0.10 -0.23 -0.32 -54.42 -0.61
88.416 0.42 0.49 1.91 0.55 0.66 0.56 0.65 0.70 1.17 1.44 0.99 1.04 -20.03 0.88
88.424 -3.32 -3.08 -1.46 -3.03 -3.08 -3.06 -2.83 -2.88 0.77 0.91 0.63 0.80 4.27 0.73
88.432 -4.61 -4.51 -2.60 -4.54 -4.68 -4.55 -4.35 -4.44 -2.73 -2.80 -3.04 -2.92 6.83 -3.12
88.441 -0.82 -0.86 0.84 -0.98 -1.12 -0.93 -0.77 -0.74 -3.43 -3.60 -3.83 -3.73 3.29 -4.04
88.449 2.75 2.80 3.88 2.86 2.90 3.13 3.39 3.72 0.84 0.75 0.78 0.99 6.49 0.65
88.457 2.34 2.43 2.82 2.53 2.52 2.54 2.52 2.74 5.35 5.28 5.48 5.50 23.47 5.09
88.466 1.25 1.22 0.14 1.12 0.85 0.62 0.05 -0.09 2.97 2.69 2.93 2.64 52.48 2.43
88.474 0.85 0.70 -2.00 0.52 0.28 0.02 -0.71 -0.85 -1.98 -2.33 -2.04 -2.38 75.99 -2.31
88.482 -0.74 -0.86 -5.17 -1.06 -1.14 -1.37 -1.99 -2.06 -1.92 -2.23 -1.81 -2.17 78.60 -2.39
88.491 -1.95 -2.06 -8.97 -2.24 -2.35 -2.42 -2.98 -3.17 -1.46 -2.08 -1.41 -1.90 57.22 -2.45
88.499 0.84 0.67 -7.23 0.47 0.27 0.39 -0.03 -0.25 -2.73 -3.60 -2.85 -3.31 18.96 -3.46
88.507 2.53 2.55 -1.43 2.28 2.14 2.30 2.21 2.34 -1.72 -2.00 -1.52 -1.55 -20.34 -0.80
88.516 -1.58 -1.26 1.47 -1.61 -1.62 -1.58 -1.40 -0.94 -1.38 -0.67 -0.83 -0.25 -44.34 1.07
88.524 -3.39 -3.00 3.82 -3.50 -3.48 -3.55 -3.32 -3.12 -2.46 -1.38 -2.28 -1.55 -47.68 -0.51
88.532 0.24 0.39 6.61 -0.01 0.16 0.26 0.64 0.46 -1.26 -0.55 -1.65 -1.21 -34.77 -0.84
88.541 3.32 3.23 7.52 3.32 3.86 4.19 4.88 4.75 2.21 2.51 1.80 1.90 -12.54 1.76
88.549 1.89 1.76 5.08 2.35 2.96 3.25 3.96 3.95 5.42 5.61 5.31 5.16 4.91 4.57
88.557 -2.12 -2.28 -0.19 -1.67 -1.54 -1.53 -1.27 -1.59 2.98 3.03 2.90 2.65 2.11 1.85
88.565 -2.16 -2.43 -1.58 -2.07 -2.49 -2.82 -3.03 -3.71 -2.28 -2.46 -2.51 -2.54 -16.64 -2.80
88.574 -0.09 -0.42 -0.04 -0.02 -0.50 -0.95 -1.25 -1.76 -3.01 -3.24 -3.04 -2.66 -28.19 -2.14
88.582 0.15 -0.16 -0.17 0.58 0.37 0.10 -0.01 -0.07 -1.58 -1.73 -1.32 -0.93 -22.10 -0.52
88.590 0.64 0.42 -0.17 1.16 1.14 1.00 0.93 1.13 0.60 0.41 0.68 0.51 -13.55 0.07
88.599 1.57 1.49 -0.03 1.61 1.49 1.20 0.94 1.24 1.67 1.37 1.50 0.95 -11.46 0.35
88.607 3.66 3.78 1.39 3.34 3.18 2.83 2.61 3.16 1.53 1.39 1.74 1.58 -9.46 1.94
88.615 3.94 4.14 2.15 3.70 3.69 3.60 3.66 4.37 4.54 4.69 5.01 5.27 -2.98 6.04
88.624 0.14 0.28 -0.69 -0.06 -0.10 0.13 0.14 0.56 4.63 4.77 4.56 4.50 9.03 4.50
88.632 -2.66 -2.43 -2.31 -2.89 -2.92 -2.64 -2.76 -2.62 0.44 0.51 0.05 -0.30 18.22 -0.57
88.640 -3.45 -3.09 -1.01 -3.64 -3.53 -3.43 -3.49 -3.41 -1.64 -1.35 -1.76 -1.82 20.25 -1.78
88.649 -2.80 -2.43 0.91 -2.74 -2.51 -2.45 -2.30 -2.21 -2.91 -2.47 -2.85 -2.68 20.52 -2.69
88.657 -1.54 -1.25 0.32 -1.21 -0.86 -0.57 -0.23 -0.16 -3.92 -3.68 -3.79 -3.68 14.41 -3.81
